"ID","NAME_TH","APP_NAME_TH","NAME_EN","APP_NAME_EN","GROUP_TYPE_TH","GROUP_TYPE_EN","CATEGORY_TH","CATEGORY_EN","UNIT_TH","UNIT_EN"
W14008,กล้วยหอมทอง ใหญ่,กล้วยหอมทอง ใหญ่ ขายส่ง,Large Gros Michel Banana,Large Gros Michel Banana Wholesale,ผลไม้,Fruit,ขายส่ง,Wholesale,"",""
W14009,กล้วยน้ำว้า,กล้วยน้ำว้า ขายส่ง,Namwa Banana,Namwa Banana Wholesale,ผลไม้,Fruit,ขายส่ง,Wholesale,"",""
W14010,กล้วยไข่ ใหญ่,กล้วยไข่ ใหญ่ ขายส่ง,Large Kluai Khai Banana,Large Kluai Khai Banana Wholesale,ผลไม้,Fruit,ขายส่ง,Wholesale,"",""
W14011,กล้วยไข่ กลาง,กล้วยไข่ กลาง ขายส่ง,Medium-Sized Kluai Khai Banana,Medium-Sized Kluai Khai Banana Wholesale,ผลไม้,Fruit,ขายส่ง,Wholesale,"",""
W14012,ฝรั่งกิมจู คละ,ฝรั่งกิมจู คละ ขายส่ง,Kimju Guava (Mixed Grade),Kimju Guava (Mixed Grade) Wholesale,ผลไม้,Fruit,ขายส่ง,Wholesale,"",""
W14013,ฝรั่งกิมจู คัด,ฝรั่งกิมจู คัด ขายส่ง,Kimju Guava (Premium Grade),Kimju Guava (Premium Grade) Wholesale,ผลไม้,Fruit,ขายส่ง,Wholesale,"",""
W14014,สับปะรด ศรีราชา เบอร์ 1,สับปะรด ศรีราชา เบอร์ 1 ขายส่ง,Si Racha Pineapple (No.1),Si Racha Pineapple (No.1) Wholesale,ผลไม้,Fruit,ขายส่ง,Wholesale,"",""
W14015,สับปะรด ศรีราชา เบอร์ 2,สับปะรด ศรีราชา เบอร์ 2 ขายส่ง,Si Racha Pineapple (No.2),Si Racha Pineapple (No.2) Wholesale,ผลไม้,Fruit,ขายส่ง,Wholesale,"",""
W14016,สับปะรด ศรีราชา เบอร์ 3,สับปะรด ศรีราชา เบอร์ 3 ขายส่ง,Si Racha Pineapple (No.3),Si Racha Pineapple (No.3) Wholesale,ผลไม้,Fruit,ขายส่ง,Wholesale,"",""
W14017,องุ่นพันธุ์ไวท์มะละกา คัด,องุ่นพันธุ์ไวท์มะละกา คัด ขายส่ง,White Malaka Grape (Premium Grade),White Malaka Grape (Premium Grade) Wholesale,ผลไม้,Fruit,ขายส่ง,Wholesale,"",""
W14018,องุ่นพันธุ์ไวท์มะละกา คละ,องุ่นพันธุ์ไวท์มะละกา คละ ขายส่ง,White Malaka Grape (Mixed Grade),White Malaka Grape (Mixed Grade) Wholesale,ผลไม้,Fruit,ขายส่ง,Wholesale,"",""
W14019,เงาะโรงเรียน,เงาะโรงเรียน ขายส่ง,Rong-Rean Rambutan,Rong-Rean Rambutan Wholesale,ผลไม้,Fruit,ขายส่ง,Wholesale,"",""
W14020,ทุเรียนชะนี,ทุเรียนชะนี ขายส่ง,Chanee (Gibbon) Durian,Chanee (Gibbon) Durian Wholesale,ผลไม้,Fruit,ขายส่ง,Wholesale,"",""
W14021,ทุเรียนหมอนทอง,ทุเรียนหมอนทอง ขายส่ง,Mon Thong (Golden Pillow) Durian,Mon Thong (Golden Pillow) Durian Wholesale,ผลไม้,Fruit,ขายส่ง,Wholesale,"",""
W14022,มังคุด (ผิวมัน),มังคุด (ผิวมัน) ขายส่ง,Mangosteen (Shiny Peel),Mangosteen (Shiny Peel) Wholesale,ผลไม้,Fruit,ขายส่ง,Wholesale,"",""
W14023,มังคุด (ผิวกระ),มังคุด (ผิวกระ) ขายส่ง,Mangosteen (Spotted Peel),Mangosteen (Spotted Peel) Wholesale,ผลไม้,Fruit,ขายส่ง,Wholesale,"",""
W14024,มะม่วงน้ำดอกไม้ เบอร์ 0,มะม่วงน้ำดอกไม้ เบอร์ 0 ขายส่ง,Nam Dok Mai Mango (No.0),Nam Dok Mai Mango (No.0) Wholesale,ผลไม้,Fruit,ขายส่ง,Wholesale,"",""
W14025,มะม่วงน้ำดอกไม้ เบอร์ 1,มะม่วงน้ำดอกไม้ เบอร์ 1 ขายส่ง,Nam Dok Mai Mango (No.1),Nam Dok Mai Mango (No.1) Wholesale,ผลไม้,Fruit,ขายส่ง,Wholesale,"",""
W14026,มะม่วงเขียวเสวย เบอร์ 0,มะม่วงเขียวเสวย เบอร์ 0 ขายส่ง,Khieo Sawoei Mango (No.0),Khieo Sawoei Mango (No.0) Wholesale,ผลไม้,Fruit,ขายส่ง,Wholesale,"",""
W14027,มะม่วงเขียวเสวย เบอร์ 1,มะม่วงเขียวเสวย เบอร์ 1 ขายส่ง,Khieo Sawoei Mango (No.1),Khieo Sawoei Mango (No.1) Wholesale,ผลไม้,Fruit,ขายส่ง,Wholesale,"",""
W14028,ลิ้นจี่ พันธุ์ฮงฮวย,ลิ้นจี่ พันธุ์ฮงฮวย ขายส่ง,Hong Huay Lychee,Hong Huay Lychee Wholesale,ผลไม้,Fruit,ขายส่ง,Wholesale,"",""
W14029,ลิ้นจี่ พันธุ์จักรพรรดิ์,ลิ้นจี่ พันธุ์จักรพรรดิ์ ขายส่ง,Chakraphat Lychee,Chakraphat Lychee Wholesale,ผลไม้,Fruit,ขายส่ง,Wholesale,"",""
W14030,ลองกอง,ลองกอง ขายส่ง,Longkong (Langsat),Longkong (Langsat) Wholesale,ผลไม้,Fruit,ขายส่ง,Wholesale,"",""
W14031,น้อยหน่า,น้อยหน่า ขายส่ง,Sugar Apple,Sugar Apple Wholesale,ผลไม้,Fruit,ขายส่ง,Wholesale,"",""
W14032,ลำไย อีดอ,ลำไย อีดอ ขายส่ง,E-Daw Longan,E-Daw Longan Wholesale,ผลไม้,Fruit,ขายส่ง,Wholesale,"",""
W14033,มะละกอฮอลแลนด์,มะละกอฮอลแลนด์ ขายส่ง,Holland Papaya,Holland Papaya Wholesale,ผลไม้,Fruit,ขายส่ง,Wholesale,"",""
W14034,กล้วยหอมทอง ใหญ่ (14 ผล),กล้วยหอมทอง ใหญ่ (14 ผล) ขายส่ง,Large Gros Michel Banana (14 Bananas),Large Gros Michel Banana (14 Bananas) Wholesale,ผลไม้,Fruit,ขายส่ง,Wholesale,"",""
W14035,ส้มโอ ขาวน้ำผึ้ง ใหญ่,ส้มโอ ขาวน้ำผึ้ง ใหญ่ ขายส่ง,Large Khao Namphueng Pomelo,Large Khao Namphueng Pomelo Wholesale,ผลไม้,Fruit,ขายส่ง,Wholesale,"",""
W14036,ส้มโอ ขาวน้ำผึ้ง เล็ก,ส้มโอ ขาวน้ำผึ้ง เล็ก ขายส่ง,Small Khao Namphueng Pomelo,Small Khao Namphueng Pomelo Wholesale,ผลไม้,Fruit,ขายส่ง,Wholesale,"",""
W15001,กระเทียมแห้ง มัดจุก หัวใหญ่,กระเทียมแห้ง มัดจุก หัวใหญ่ ขายส่ง,Bundled Large Dried Garlics,Bundled Large Dried Garlics Wholesale,พืชอาหาร,Food Crop,ขายส่ง,Wholesale,"",""
W15002,กระเทียมแห้ง มัดจุก หัวกลาง,กระเทียมแห้ง มัดจุก หัวกลาง ขายส่ง,Bundled Medium-Sized Dried Garlics,Bundled Medium-Sized Dried Garlics Wholesale,พืชอาหาร,Food Crop,ขายส่ง,Wholesale,"",""
W15003,กระเทียมแห้ง มัดจุก หัวเล็ก,กระเทียมแห้ง มัดจุก หัวเล็ก ขายส่ง,Bundled Small Dried Garlics,Bundled Small Dried Garlics Wholesale,พืชอาหาร,Food Crop,ขายส่ง,Wholesale,"",""
W15004,กระเทียมแห้ง ตัดจุก หัวใหญ่,กระเทียมแห้ง ตัดจุก หัวใหญ่ ขายส่ง,Large Dried Garlic (Head),Large Dried Garlic (Head) Wholesale,พืชอาหาร,Food Crop,ขายส่ง,Wholesale,"",""
W15005,กระเทียมแห้ง ตัดจุก หัวกลาง,กระเทียมแห้ง ตัดจุก หัวกลาง ขายส่ง,Medium-Sized Dried Garlic (Head),Medium-Sized Dried Garlic (Head) Wholesale,พืชอาหาร,Food Crop,ขายส่ง,Wholesale,"",""
W15006,กระเทียมแห้ง ตัดจุก หัวเล็ก,กระเทียมแห้ง ตัดจุก หัวเล็ก ขายส่ง,Small Dried Garlic (Head),Small Dried Garlic (Head) Wholesale,พืชอาหาร,Food Crop,ขายส่ง,Wholesale,"",""
W15007,กระเทียมแห้ง แกะกลีบ กลีบใหญ่,กระเทียมแห้ง แกะกลีบ กลีบใหญ่ ขายส่ง,Large Dried Garlic (Clove),Large Dried Garlic (Clove) Wholesale,พืชอาหาร,Food Crop,ขายส่ง,Wholesale,"",""
W15008,กระเทียมแห้ง แกะกลีบ กลีบกลาง,กระเทียมแห้ง แกะกลีบ กลีบกลาง ขายส่ง,Medium-Sized Dried Garlic (Clove),Medium-Sized Dried Garlic (Clove) Wholesale,พืชอาหาร,Food Crop,ขายส่ง,Wholesale,"",""
W15009,กระเทียมแห้ง แกะกลีบ กลีบเล็ก,กระเทียมแห้ง แกะกลีบ กลีบเล็ก ขายส่ง,Small Dried Garlic (Clove),Small Dried Garlic (Clove) Wholesale,พืชอาหาร,Food Crop,ขายส่ง,Wholesale,"",""
W15010,หอมแดงภาคเหนือ มัดจุก หัวใหญ่,หอมแดงภาคเหนือ มัดจุก หัวใหญ่ ขายส่ง,Bundled Large Northern Thai Shallots,Bundled Large Northern Thai Shallots Wholesale,พืชอาหาร,Food Crop,ขายส่ง,Wholesale,"",""
W15011,หอมแดงภาคเหนือ มัดจุก หัวกลาง,หอมแดงภาคเหนือ มัดจุก หัวกลาง ขายส่ง,Bundled Medium-Sized Northern Thai Shallots,Bundled Medium-Sized Northern Thai Shallots Wholesale,พืชอาหาร,Food Crop,ขายส่ง,Wholesale,"",""
W15012,หอมแดงภาคเหนือ มัดจุก หัวเล็ก,หอมแดงภาคเหนือ มัดจุก หัวเล็ก ขายส่ง,Bundled Small Northern Thai Shallots,Bundled Small Northern Thai Shallots Wholesale,พืชอาหาร,Food Crop,ขายส่ง,Wholesale,"",""
W15013,หอมแดงภาคเหนือ ตัดจุก หัวใหญ่,หอมแดงภาคเหนือ ตัดจุก หัวใหญ่ ขายส่ง,Large Northern Thai Shallot (Head),Large Northern Thai Shallot (Head) Wholesale,พืชอาหาร,Food Crop,ขายส่ง,Wholesale,"",""
W15038,พริกไทยขาว อย่างดี,พริกไทยขาว อย่างดี ขายส่ง,White Pepper (Premium Quality),White Pepper (Premium Quality) Wholesale,พืชอาหาร,Food Crop,ขายส่ง,Wholesale,"",""
W15014,หอมแดงภาคเหนือ ตัดจุก หัวกลาง,หอมแดงภาคเหนือ ตัดจุก หัวกลาง ขายส่ง,Medium-Sized Northern Thai Shallot (Head),Medium-Sized Northern Thai Shallot (Head) Wholesale,พืชอาหาร,Food Crop,ขายส่ง,Wholesale,"",""
W15015,หอมแดงภาคเหนือ ตัดจุก หัวเล็ก,หอมแดงภาคเหนือ ตัดจุก หัวเล็ก ขายส่ง,Small Northern Thai Shallot (Head),Small Northern Thai Shallot (Head) Wholesale,พืชอาหาร,Food Crop,ขายส่ง,Wholesale,"",""
W15016,หอมแดงศรีสะเกษ มัดจุก หัวใหญ่,หอมแดงศรีสะเกษ มัดจุก หัวใหญ่ ขายส่ง,Bundled Large Si Sa Ket Shallots,Bundled Large Si Sa Ket Shallots Wholesale,พืชอาหาร,Food Crop,ขายส่ง,Wholesale,"",""
W15017,หอมแดงศรีสะเกษ มัดจุก หัวกลาง,หอมแดงศรีสะเกษ มัดจุก หัวกลาง ขายส่ง,Bundled Medium-Sized Si Sa Ket Shallots,Bundled Medium-Sized Si Sa Ket Shallots Wholesale,พืชอาหาร,Food Crop,ขายส่ง,Wholesale,"",""
W15018,หอมแดงศรีสะเกษ มัดจุก หัวเล็ก,หอมแดงศรีสะเกษ มัดจุก หัวเล็ก ขายส่ง,Bundled Small Si Sa Ket Shallots,Bundled Small Si Sa Ket Shallots Wholesale,พืชอาหาร,Food Crop,ขายส่ง,Wholesale,"",""
W15019,หอมแดงศรีสะเกษ ตัดจุก หัวใหญ่,หอมแดงศรีสะเกษ ตัดจุก หัวใหญ่ ขายส่ง,Large Si Sa Ket Shallot (Head),Large Si Sa Ket Shallot (Head) Wholesale,พืชอาหาร,Food Crop,ขายส่ง,Wholesale,"",""
W15020,หอมแดงศรีสะเกษ ตัดจุก หัวกลาง,หอมแดงศรีสะเกษ ตัดจุก หัวกลาง ขายส่ง,Medium-Sized Si Sa Ket Shallot (Head),Medium-Sized Si Sa Ket Shallot (Head) Wholesale,พืชอาหาร,Food Crop,ขายส่ง,Wholesale,"",""
W15021,หอมแดงศรีสะเกษ ตัดจุก หัวเล็ก,หอมแดงศรีสะเกษ ตัดจุก หัวเล็ก ขายส่ง,Small Si Sa Ket Shallot (Head),Small Si Sa Ket Shallot (Head) Wholesale,พืชอาหาร,Food Crop,ขายส่ง,Wholesale,"",""
W15022,หอมหัวใหญ่ กาญจนบุรี เบอร์ 0-1,หอมหัวใหญ่ กาญจนบุรี เบอร์ 0-1 ขายส่ง,"Onion (No.0–1, San Pa Tong)","Onion (No.0–1, San Pa Tong) Wholesale",พืชอาหาร,Food Crop,ขายส่ง,Wholesale,"",""
